id,genre,track_name,artist_name,popularity,valence,energy,danceability,acousticness,tempo,speechiness,mode,instrumentalness
5yCyZOProauCiVBPn7etCJ,salsa,Timbalero,El Gran Combo De Puerto Rico,18,0.97,0.825,0.608,0.721,114.982,0.0535,0,0.00316
2CCG3khvXOjS5MZLSoJDuk,salsa,Impaciencia,Gilberto Santa Rosa,13,0.803,0.589,0.677,0.574,90.499,0.0349,0,0.00174
6SJQWwtf4uevv8uLeVoQs9,salsa,Locos Los 2,Luis Enrique,0,0.744,0.861,0.711,0.37,105.075,0.0444,0,0.0
5ZDqVAmp8GewBRaf8cIySq,salsa,Mi Última Carta,Prince Royce,0,0.92,0.864,0.734,0.0742,129.996,0.0311,1,0.0
1FwYfo29z5IU4WADsfLaEC,salsa,La Esencia del Guaguancó,Johnny Pacheco,0,0.955,0.528,0.674,0.702,88.105,0.045,0,1.63e-05
4wwXnECG83L2M93cPlChGW,salsa,Hustler,Willie Colón,0,0.88,0.725,0.462,0.71,108.441,0.0433,1,0.886
3RPf0gixcN4fsqBd1ZTam1,salsa,Fiesta,Various Artists,24,0.961,0.89,0.771,0.358,100.014,0.0455,1,0.000179
2teyScJEoxQgGueedN9rSl,salsa,Aguzate,Various Artists,0,0.941,0.763,0.566,0.752,109.927,0.0406,0,0.00399
3PpStfeGyjH95fmTmOWcS5,salsa,Con la Punta del Pie,Sonora Gloria Matancera,0,0.967,0.634,0.8,0.401,109.391,0.056,1,0.00123
2EoHrvy2NYyImMvILR1TBk,salsa,Rompe Saraguey,Héctor Lavoe,0,0.873,0.641,0.785,0.393,129.664,0.0322,1,0.000959
2t4uTIUtHGtmA9ZM7KDxF8,samba,Você Abusou - Ao Vivo,Sambô,35,0.665,0.801,0.512,0.128,79.712,0.0527,1,0.0
0uAH0qnpzery3xrghq1FyM,samba,Oi Harry,Bellini,0,0.339,0.965,0.647,0.2,129.001,0.0457,0,0.883
5yRJphy4i26vSCuv13Slw4,samba,Eu Sou Favela,Seu Jorge,0,0.878,0.403,0.832,0.193,80.512,0.394,0,0.000132
15IyuHdxdvsKHCPLhdbZi8,samba,Caprichosos De Pilares - Brasil Nao Seremos Jamais Ou Seremos,Samba Enredo,0,0.89,0.754,0.752,0.218,137.863,0.0983,1,0.0
6J4rbLfq8KYWZBLD4Tp8aA,samba,Disritmia,Casuarina,0,0.842,0.623,0.719,0.517,141.598,0.043,0,0.00531
500Hyj6bNmToyAlQDiHQHm,samba,Coisa De Pele (Ao Vivo),Beth Carvalho,0,0.845,0.824,0.58,0.486,98.509,0.0521,1,0.0
3AZa93moKCbZjni1fuUGhd,samba,Um Samba No Bexiga,Adoniran Barbosa,21,0.666,0.321,0.496,0.975,85.399,0.462,1,2.12e-06
3zrCGTD6tJBff7j6PEQkOq,samba,Bamboleo,Carmen Miranda,5,0.956,0.585,0.558,0.99,94.416,0.0478,0,0.652
7ovkqVIaWfp0ZcLJXOwhCJ,samba,Batucada Dance III,La Banda Del Diablo,1,0.842,0.917,0.649,0.187,93.437,0.0508,1,0.706
0FwuSkafOjmWQDuyaQJVmf,samba,Mania de Peitão/ Ai Que Saudades da Amélia,Seu Jorge,0,0.92,0.711,0.819,0.0539,112.075,0.0595,0,0.000311
3JAnxdVlMLo27vasMzMdPk,samba,Roda Ciranda,Various Artists,0,0.758,0.5,0.792,0.254,92.091,0.123,0,2.02e-06
1reycJ0npMIdcs6tVpVThF,samba,Jornal da morte (Uma edição extra),Casuarina,0,0.61,0.672,0.45,0.499,91.886,0.0357,0,0.00183
5uf6unkyDGYdvvFSJpiuw9,samba,Vou Festejar (Ao Vivo),Beth Carvalho,0,0.806,0.978,0.526,0.118,145.508,0.207,0,7.99e-05
2jVSFiDyeNxBmg8GUO6sIn,samba,Bom Dia Tristeza,Adoniran Barbosa,11,0.255,0.0974,0.549,0.983,83.856,0.0778,0,0.000158
3reULxFjg4ui55EoxtEYTW,samba,Não Me Quebro À Toa - Ao Vivo,Luiz Melodia,14,0.756,0.522,0.734,0.303,98.661,0.0746,0,7.4e-06
3laOnxJ0GqQ4oLh0fdTmQW,samba,Se Eu Encontrar Com Ela,Arlindo Cruz,0,0.816,0.636,0.721,0.722,112.045,0.0557,0,0.0
6xlqLcr5iNk5m2aA3xgxbQ,samba,Tu Quer?,Monobloco,0,0.792,0.69,0.656,0.114,170.16,0.0789,0,5.79e-06
21xPbuwRYR9NFKWrm1VcEY,samba,Ponta de Dor - Ao Vivo,Samba De Raiz,0,0.963,0.752,0.61,0.527,103.422,0.128,0,6.58e-06
4tanaX9LUG5cAHKFzTQdPM,samba,Vou Brigar Com Ela,Jamelão,0,0.51,0.535,0.508,0.564,170.018,0.0905,1,3.34e-06
6GMfiXYhCd2rkWhM9AWnLI,samba,Um Bilhete Pra Didi,Novos Baianos,36,0.936,0.892,0.363,0.135,145.577,0.0533,1,0.887
00jiMmeQVeVm17OWdVsLTy,samba,Lendas Do Abaete,Samba Enredo,0,0.9,0.606,0.498,0.517,126.181,0.127,1,0.0
2X8P2Ja2RetikTbqf9DJBm,samba,Rua Dos Gusmões,Adoniran Barbosa,18,0.575,0.16,0.552,0.987,85.849,0.0935,0,0.00519
0ryvcwVp5kO6CuhmlJ9YS6,samba,Lençol De Estrelas,Bahia Brasil,3,0.533,0.547,0.612,0.74,78.757,0.0348,0,9.04e-06
36fdUVROlG40TLIR3WhDwn,samba,Tive Razão,Seu Jorge,0,0.634,0.695,0.649,0.806,100.483,0.0348,1,0.0566
3qrFtNPUhRwLHBas2rHXtj,sertanejo,Balada Louca [feat. João Neto & Frederico] - Ao Vivo,Munhoz & Mariano,49,0.76,0.974,0.567,0.193,120.036,0.0808,1,0.0
78amu00Vhcj8ZqrfCBZZLT,sertanejo,Coisa de Brasileiro,Michel Teló,0,0.828,0.924,0.46,0.0354,139.768,0.0494,1,0.0
45ElnpvE61aO0yeGjR9FgX,sertanejo,Traz Mais Uma,Rionegro & Solimões,9,0.908,0.726,0.715,0.49,137.114,0.0364,1,0.0
1zO70odwmogfnF5RSdz3zi,sertanejo,Eu Tô Aqui pro Teu Querer,Téo & Edu,9,0.883,0.878,0.704,0.704,160.066,0.0395,1,0.0
3NgNao8oFEvEap7hgkqEqF,sertanejo,Agora Vai,Bruno & Marrone,0,0.139,0.491,0.492,0.664,145.663,0.0458,1,0.00197
2Fq43BGTKAhN1R9ES80jRZ,sertanejo,Barquinho (Ao Vivo),Various Artists,31,0.779,0.971,0.68,0.412,93.003,0.108,1,0.00362
6xbrrqQOutaEg65nbaxGLh,sertanejo,Meu Eu Em Você,Paula Fernandes,0,0.251,0.25,0.477,0.877,92.987,0.0328,1,0.0
5GqPUciz7XjIdxgnmu4QOr,sertanejo,Ei Olha o Som (Empinadinha),Cristiano Araújo,42,0.963,0.846,0.735,0.302,144.069,0.039,1,0.0
3oNSfV8g5dSWO0xcV9Py8c,sertanejo,Amor Em Dobro - Ao Vivo,César Menotti & Fabiano,20,0.841,0.854,0.7,0.47,142.014,0.0402,1,0.0
2xK5b4CIEOgNGzpQudrbKH,sertanejo,Vide Vida Marvada,Jads & Jadson,36,0.585,0.776,0.521,0.445,71.969,0.101,1,0.0
1990ZdOe40HjaHM9iPwBQg,sertanejo,Vai Ter Balanga,João Neto & Frederico,11,0.763,0.945,0.724,0.595,120.041,0.0722,0,0.0
1UNMZsDkzbUg47tyMFGAK9,sertanejo,Vó Tô Estourado,Various Artists,0,0.728,0.917,0.754,0.434,93.012,0.103,0,0.0
2LjSj8pdWLv8sMf9lnwcjh,sertanejo,Só Penso Em Nós,Paula Fernandes,0,0.214,0.291,0.423,0.813,77.148,0.0285,1,5.41e-06
2kmVn5PRET8GvIuEah9VXX,sertanejo,Faz Ela Feliz,Juliano Cezar,23,0.445,0.671,0.524,0.457,105.154,0.0352,1,0.0
4bVNnnQn9MnKlzGYd6mOTq,sertanejo,E Agora,Cristiano Araújo,33,0.477,0.665,0.671,0.518,110.14,0.0267,1,0.0
5YPeKWmm8PxRAwZn4gWbIJ,sertanejo,Aguenta Coração,Zezé Di Camargo & Luciano,0,0.886,0.547,0.608,0.562,124.127,0.0289,1,0.0
7LhTC90bkrmvSMLraC23Zi,sertanejo,Deite Que Vou Lhe Usar,Thiaguinho,11,0.965,0.668,0.798,0.253,147.938,0.0581,0,0.0
3IyWamtor8yU7FgTgiR6LA,sertanejo,Mais uma dose,João Bosco & Vinicius,11,0.447,0.514,0.648,0.676,110.081,0.0308,1,4.12e-06
7DfuBaiX9AIguY2paGjhRN,sertanejo,Basta um Olhar,Chrystian & Ralf,31,0.432,0.374,0.48,0.413,137.455,0.0304,1,0.0
0KKbyjpTotTBGUKVSHjCfF,sertanejo,Idas E Voltas - Live,Matogrosso,0,0.285,0.621,0.474,0.389,105.985,0.0361,1,0.0273
604rxgn9y7V7ng7V24j85S,sertanejo,Ta Louca Ta Louquinha,Alex Ferrari,0,0.616,0.521,0.867,0.0428,134.988,0.161,1,0.0
2EOj66zGUBJN7XKO16WyjB,sertanejo,Vontade Dividida,Various Artists,14,0.453,0.623,0.631,0.302,112.022,0.0272,1,0.0
5yNKf9qd7oqK3mu8iEWezg,sertanejo,Safadin - Ao Vivo,Henrique & Diego,31,0.638,0.978,0.622,0.0329,134.004,0.0608,1,0.0
2TXtenYI5l1CaCi796ygP3,sertanejo,Louca Sentimental,João Bosco & Vinicius,12,0.669,0.68,0.576,0.435,171.848,0.0376,1,0.0
7KC9U7VKLnuPKjgnxZxEme,sertanejo,Você Não Me Ensinou a Te Esquecer,Bruno & Marrone,0,0.357,0.589,0.631,0.734,98.74,0.109,0,0.0
6Jmk1iTfUs8YL2d620NcHB,show-tunes,On My Own,Various Artists,31,0.188,0.109,0.357,0.889,83.778,0.0526,1,0.0
7kd0kupBS97CCEt8VnH7z5,show-tunes,Learn to be Lonely - Single Album Version,Andrew Lloyd Webber,0,0.198,0.0783,0.465,0.781,88.338,0.028,1,0.0
7qX9dAL2omN4DWmA08u0AJ,show-tunes,Entr'acte,Daniel Radcliffe,12,0.618,0.336,0.494,0.827,127.828,0.0514,0,0.292
0rNjjuvW7ZE1q9qRfhKdoh,show-tunes,The First Attack,Les Misérables Cast,35,0.19,0.3,0.381,0.589,57.019,0.0905,0,0.000666
4TpNDANErZCWDQt3OmBU9P,show-tunes,Drink With Me,Les Misérables - 10th Anniversary Concert Cast,0,0.144,0.112,0.343,0.907,89.116,0.0776,1,1e-06
6BOb9jTFJ0j55gZ2eyGNCz,show-tunes,It's Gonna Be Good,Original Cast Recording,0,0.96,0.537,0.693,0.48,157.332,0.126,0,0.0
0cqNGWvuukhCiKvEX7utys,show-tunes,"We're All In This Together - From ""High School Musical""/Soundtrack Version",Various Artists,63,0.805,0.941,0.76,0.0451,116.013,0.0688,1,0.0
53J2j6YJZADdy0npQj7B49,show-tunes,What Have I Done?,Claude-Michel Schönberg,0,0.184,0.228,0.457,0.884,103.522,0.068,1,0.0
1hXo2OJNfdQSUvFscMIPfD,show-tunes,"Gus: The Theatre Cat - UK 1981 / Musical ""Cats""",Andrew Lloyd Webber,0,0.208,0.0467,0.397,0.863,79.534,0.0719,1,0.0
3jJErCGUo7tYc3h9CqJ9Nm,show-tunes,Epilogue,Les Misérables Cast,39,0.117,0.0608,0.272,0.951,78.6,0.0506,1,0.0
71PN5ixhorH1y4eHVbvjO4,show-tunes,"Run, Freedom, Run!",Original Broadway Cast of Urinetown The Musical,34,0.476,0.377,0.575,0.791,108.428,0.161,1,0.0
2UbI3ko3S2aHJtpa9HARDz,show-tunes,What's This I Find - Original London Cast Recording/1989,Claude-Michel Schönberg,0,0.323,0.356,0.428,0.782,71.692,0.104,1,0.0
4IjoD5u5E3Nv6ecnCpeWpy,show-tunes,Love You I Do,Various Artists,42,0.531,0.655,0.822,0.206,117.004,0.046,1,0.0
5gw8HNcrqliEw0X6pPrPvG,show-tunes,Seasons of Love,Various Artists,60,0.466,0.579,0.475,0.609,178.151,0.0334,1,0.0
4LwrgltRSrddxeyhIPSoqa,show-tunes,"Start of Something New - From ""High School Musical""/Soundtrack Version",Various Artists,59,0.234,0.754,0.665,0.283,103.989,0.0305,1,0.0
1YeaULNZz6V4DiL4POEhsy,show-tunes,The Robbery,Les Misérables Cast,37,0.534,0.26,0.495,0.836,81.956,0.192,0,0.0
1vzrlknOYpj3eTjmJolums,show-tunes,Climb Ev'ry Mountain (Reprise),Original Soundtrack,0,0.299,0.234,0.168,0.875,103.632,0.0313,1,0.000746
0kCqltQt1iwfsQDcOwaXeu,show-tunes,Hello!,Original Broadway Cast,0,0.718,0.499,0.661,0.733,130.439,0.223,1,0.0
2IDHCNFBTUrNzppadVeW0g,show-tunes,Matchmaker,Various Artists,38,0.446,0.21,0.599,0.915,104.676,0.263,0,0.0
53mnqwdDGuPUmROOI5scia,show-tunes,Just You Wait - Voice,Various Artists,22,0.498,0.199,0.572,0.919,96.868,0.0553,1,0.0
76jldLuCcMJxqPJg5iSMAH,show-tunes,Super Trouper - From 'Mamma Mia!' Original Motion Picture Soundtrack,Cast of Mamma Mia! The Movie,48,0.859,0.675,0.696,0.108,119.912,0.028,1,0.0
0MrbH0etjxlxLEQEGZnxoc,show-tunes,"Because We Can - From ""Moulin Rouge"" Soundtrack",Various Artists,40,0.846,0.993,0.519,2.02e-05,140.094,0.0466,1,0.0934
4U60I5o2fASz96pqQ0sxIM,show-tunes,Castle On A Cloud,Claude-Michel Schönberg,0,0.547,0.0147,0.373,0.971,109.386,0.0628,0,0.00012
1NfwU92LPzwN9NqTQskvYX,show-tunes,Javert's Arrival / Little People,Les Misérables - 10th Anniversary Concert Cast,0,0.555,0.334,0.593,0.634,95.626,0.125,0,0.0
6osFf87BM0y0AFd5nSRjzr,show-tunes,"Pavement Artist - From ""Mary Poppins""/Soundtrack Version",Various Artists,34,0.251,0.0585,0.299,0.879,184.764,0.0452,1,0.0
0efYshYqFcpPxgVzL9pxa6,singer-songwriter,Heart's on Fire - Radio Edit,Passenger,32,0.22,0.317,0.408,0.652,145.205,0.042,1,3.53e-05
1cDvE7N578RMAlQF8GVVgf,singer-songwriter,"Hey, That's No Way to Say Goodbye",Leonard Cohen,32,0.303,0.15,0.471,0.898,140.485,0.0328,1,2.71e-05
0sKAZF2T0hD3SfEr0U0rqX,singer-songwriter,"OK, It's Alright with Me",Eric Hutchinson,51,0.666,0.597,0.532,0.335,74.388,0.0692,1,0.0
19pqIjSMdTYpbMVjpJ7ucz,singer-songwriter,Sleep Don't Weep,Damien Rice,21,0.0222,0.0011,0.223,0.92,135.295,0.0548,0,0.553
4ggYeA57FpNQXDCbOkInoU,singer-songwriter,Gossip in the Grain,Ray LaMontagne,26,0.0783,0.224,0.47,0.88,119.106,0.0394,0,0.173
5g7rJvWYVrloJZwKiShqlS,singer-songwriter,Dirty Paws,Of Monsters and Men,71,0.133,0.649,0.359,0.107,111.709,0.0349,1,0.0124
7iBSkXB0pTvZasOLf0Qxk9,singer-songwriter,Autumn Leaves - Deluxe Edition,Ed Sheeran,64,0.431,0.257,0.555,0.892,89.013,0.0299,1,1.42e-06
4OQg4N07cIEI5OJ3L4hiA6,singer-songwriter,Which Will,Nick Drake,0,0.43,0.187,0.613,0.916,95.284,0.0289,0,0.223
4DFMZUoz6TBh8JVqmw6Drv,singer-songwriter,"My My, Hey Hey (Out Of The Blue)",Neil Young,0,0.409,0.404,0.506,0.871,126.973,0.0295,0,0.000571
05ZVTnFGjDTnzQHMxK0Bir,singer-songwriter,Please Don't Stop The Rain,James Morrison,52,0.679,0.819,0.5,0.0607,160.125,0.0729,1,0.0
6IQTaNmbMMO1mX3p8iwEBQ,singer-songwriter,Angeles,Elliott Smith,0,0.588,0.0993,0.53,0.86,118.139,0.0549,0,0.2
0YMFcrMtBowDdD5bPz0cgy,singer-songwriter,Talkin' Bout a Revolution,Tracy Chapman,68,0.671,0.732,0.561,0.329,118.975,0.0281,1,0.000228
66wtQx26y4XcZqjIJV1LCK,singer-songwriter,Darkness,Leonard Cohen,0,0.551,0.377,0.637,0.795,99.515,0.0441,0,0.0281
7vcuTZAFyu0Z5dgMRLR0h0,singer-songwriter,Such Great Heights,Iron & Wine,0,0.552,0.275,0.61,0.808,94.088,0.028,1,0.913
3ESjXFvI5GUNFoCCg30u5s,singer-songwriter,Burn,Ray LaMontagne,42,0.202,0.113,0.52,0.893,99.539,0.0417,1,0.0
2anPa0qaFG1Nf0swkpfOQd,singer-songwriter,After the Gold Rush,Neil Young,53,0.329,0.158,0.473,0.984,98.008,0.0332,1,2.19e-06
2LR4yNzex8ZNrTD8UqFRCX,singer-songwriter,It's All Understood,Jack Johnson,0,0.175,0.249,0.701,0.832,120.827,0.0325,0,0.588
5WcpqJMDqpIf7U3guPS9hR,singer-songwriter,Come To My Window - Single Edit,Melissa Etheridge,35,0.633,0.821,0.5,0.0706,97.137,0.0264,1,3.1e-05
1cTmlIavpTMpGewqlvddOI,singer-songwriter,Teardrop,Various Artists,0,0.341,0.555,0.496,0.379,74.306,0.028,1,0.279
6RshlEQ3PvTmIpX9Bj4BeI,ska,Baggy Trousers,Madness,0,0.962,0.872,0.637,0.126,144.81,0.0324,0,0.0
6xf7aGIqceArnYwetKUN48,ska,Pressure Drop,Toots & The Maytals,0,0.978,0.692,0.618,0.201,146.612,0.0334,1,0.0
71r5UpTeHJkhMk0KPT3xWM,ska,Keep A Cool Head - Best Of,Reel Big Fish,6,0.679,0.658,0.574,0.157,80.946,0.0442,1,0.0
34jRa6LPaEd0QXqkiD7hF1,ska,Do Nothing - 2002 Remastered Version,The Specials,0,0.844,0.612,0.505,0.0743,166.383,0.245,1,0.000778
1hJ2PZbJ0AWj3tncP73MWC,ska,Celebrate The Bullet,The Selecter,0,0.809,0.357,0.74,0.0143,101.794,0.0319,1,0.000113
56m56K2Q0x7tPxHhFgWS6t,ska,Baby Rats,MU330,20,0.943,0.851,0.617,0.0328,135.396,0.0475,1,0.0
59mYzS2to6MGacrSwg1DMi,ska,Return Of The Los Palmas 7,Madness,0,0.972,0.787,0.578,0.0394,143.644,0.0267,1,0.00102
37CgViKOn6NYBFLcS8aQ2L,ska,Starry Night,The Skatalites,3,0.745,0.174,0.614,0.958,104.054,0.0357,1,0.911
0FdTBwYr1aNF1smfqaoCde,ska,Smoke Two Joints,Sublime,0,0.316,0.56,0.74,0.00173,95.162,0.129,1,0.0181
1Nwzq61X7qunwz4dll9IgU,ska,Leave It Out (Re-Recorded),The Specials,8,0.752,0.942,0.357,0.000422,182.1,0.118,0,0.0
6QQtJrgXp5YW5KYAa6teOM,ska,"A Better Place, a Better Time",Streetlight Manifesto,0,0.452,0.868,0.53,0.0698,139.956,0.278,1,0.0
1uHKCU8E24KoXnflD75o9H,ska,Al's War,Less Than Jake,30,0.505,0.977,0.437,0.0203,141.404,0.13,1,2.75e-06
0vyJfb5merhL1NtmrucJaH,ska,Party at Ground Zero,Fishbone,36,0.888,0.904,0.376,0.0424,196.813,0.22,1,0.000369
43EV79K6fajovzzFlPK5fM,ska,12 Steps,USCB Allstars,0,0.517,0.736,0.577,0.038,75.106,0.121,1,0.0
0MggB57zLTcbi3LjVImnsc,ska,Martian Girl,The Aquabats!,0,0.693,0.894,0.68,0.0222,98.413,0.077,1,0.000534
4xq1uCWPuNhSXkanBcPFYA,ska,Veronica Sawyer - Best Of,Reel Big Fish,8,0.913,0.9,0.581,0.0292,183.026,0.0992,1,0.0
71vedjmnz1U1NuPggDfyzh,ska,Ungrateful,Streetlight Manifesto,0,0.788,0.834,0.335,0.0186,168.363,0.253,1,0.0
1SCJCsVBXtHbeqfXYH4Q66,ska,Knowledge,Operation Ivy,0,0.51,0.947,0.42,0.262,92.027,0.119,1,6.52e-05
44TpyUxvuXdGwr7jjXOPZf,ska,Hopeless Case,Less Than Jake,19,0.61,0.927,0.581,0.00316,145.957,0.0912,1,0.0
0lRwNfZzYlPrRywFD2VVpd,ska,Sock It To 'Em JB - 2002 Remastered Version,The Specials,0,0.949,0.854,0.587,0.321,141.37,0.0595,1,0.000239
6um0J5yCTQSfwzi4f7rDil,ska,Break So Easily,The Mighty Mighty Bosstones,26,0.476,0.941,0.459,0.00415,134.178,0.0671,1,0.000149
0K1fNhZL5YY2vc0HVxzDwF,ska,"New York, New York",Reel Big Fish,21,0.41,0.443,0.493,0.507,107.645,0.0511,1,0.0
1xN7BpTAWnZkuSLOtRP6Qc,ska,Euphoria - Single Version,Loreen,58,0.391,0.783,0.562,0.135,132.06,0.0428,0,1.44e-05
7pSPnwI0Uk47bUM8g0ubDd,ska,Sweet And Dandy,Toots & The Maytals,31,0.961,0.701,0.642,0.683,156.795,0.108,1,1.95e-05
2zlqKttLksqhT8qSPmV8Gc,ska,Under 21,Save Ferris,28,0.87,0.842,0.677,0.0024,93.563,0.0685,1,0.000299
5JDcQAztvZTIkrWoZihgvC,sleep,A Drop In The Ocean,Ron Pope,72,0.564,0.393,0.447,0.785,73.139,0.038,1,0.0
1TLjb9skf1LU94swA1TQCU,sleep,Colorblind,Counting Crows,0,0.072,0.224,0.358,0.961,107.852,0.0312,1,0.114
3husjxyCMBvNeiTEcrpPSe,sleep,Unfaithful,Rihanna,0,0.349,0.391,0.588,0.839,144.053,0.0334,0,0.0
7wjbSn8QHsxqKXU5M0jXGM,sleep,Eyes Open,Various Artists,51,0.297,0.724,0.598,0.00678,137.115,0.0345,1,0.00182
72iNjNcripCtyG8AZEPVBo,sleep,My Immortal,Evanescence,0,0.0691,0.333,0.251,0.748,97.195,0.0336,1,1.22e-05
7IByJvSqRFltGyiiIiL4wn,sleep,Who You Love (feat. Katy Perry),John Mayer,64,0.691,0.351,0.694,0.813,145.907,0.0382,1,0.00165
1EZJBB6bvCcrvYRlOyoHuf,sleep,Do You Remember,Jack Johnson,60,0.714,0.289,0.598,0.762,92.035,0.0334,1,8.17e-05
3vvBMjyD7ZesKHe1k00gxO,sleep,Stay Away from My Friends,Pierce The Veil,47,0.319,0.819,0.517,0.279,77.496,0.028,1,0.0
39er5vmZ8JXatAKaLaplkl,sleep,Unfold,The xx,0,0.0789,0.25,0.259,0.829,199.768,0.0518,1,0.242
2E8b9rCHCWNr0CrZSTVJCT,sleep,Lucky Ones,Lana Del Rey,46,0.271,0.416,0.375,0.778,134.923,0.0283,1,2.48e-06
5wZbNyht0kr3Tu8BkW4hux,sleep,Limit To Your Love,James Blake,0,0.0387,0.271,0.794,0.596,139.988,0.145,0,0.154
5x9VIW2fS21JMswOt6AORI,sleep,Classic,MKTO,59,0.8,0.781,0.713,0.0353,102.078,0.121,1,0.0
0AzBtsy4sR7lTY6WydHDBN,sleep,Honesty & Truth - 10-Minute Mix For Meditation & Massage,Massage Tribe,44,0.05,0.138,0.17,0.967,89.843,0.0398,0,0.413
1R3zENfVNFJgjXdc8vtSzi,sleep,"Farewell: ""Ten Easy Pieces for Piano""",Various Artists,0,0.305,0.184,0.497,0.951,107.393,0.0355,0,0.795
2pwdgph51JIwFkhmvZdgAn,sleep,I Can Feel a Hot One,Manchester Orchestra,50,0.0608,0.299,0.552,0.485,124.273,0.0315,1,0.0
2UrB5XzVtlOsJEiE0QS3Io,sleep,Fresh Pair of Eyes,Brooke Waggoner,0,0.0648,0.178,0.244,0.907,88.846,0.0303,1,0.233
0Qw7qGuXlVBZLcfoQ17yZn,sleep,Old Pine,Ben Howard,0,0.226,0.358,0.419,0.458,128.764,0.033,1,0.0479
2wiXEarKt55K8aW8elRqDW,sleep,Carmen,Lana Del Rey,52,0.0379,0.427,0.524,0.098,100.024,0.0297,0,0.000273
57kozn0j4DL3toKrqKQY0U,sleep,In The Waiting Line,Zero 7,0,0.378,0.33,0.561,0.76,79.01,0.0268,1,0.134
7keXdrB4mz57u4b8YkCwag,sleep,Dreaming with a Broken Heart,John Mayer,63,0.155,0.349,0.61,0.554,136.012,0.0301,1,0.0099
5Crh1s3jz6bx8vf5HVXROP,songwriter,Both Sides Now - Original Artist Re-Record,Various Artists,0,0.388,0.429,0.508,0.51,121.792,0.0307,1,0.0
492YZblVU9iBCWKsH60sWP,songwriter,Man,Neko Case,0,0.273,0.887,0.346,0.000115,151.116,0.0845,0,7.35e-05
3e0FzZjTXOUtiJGSClOBrI,songwriter,Fly Like An Eagle,Steve Miller Band,67,0.642,0.754,0.561,0.61,100.08,0.112,0,0.0194
7HMjpOs4u8eP2waCDnr8KK,songwriter,Ocean Soul,David Wilcox,0,0.549,0.564,0.651,0.352,96.005,0.0249,1,0.0118
0IKY0jHhVYL60lhEQJDjqA,songwriter,Until It's Time For You To Go,Buffy Sainte-Marie,26,0.266,0.0542,0.428,0.948,125.823,0.0432,1,3.68e-05
2PKd8DH00mT20sK7RL18tj,songwriter,Fools Gold,Simon Paul,0,0.493,0.322,0.593,8.97e-05,130.026,0.0383,1,0.000724
0hyRjtlzmJsCQwADOxJZ1t,songwriter,I Love You But You're Dead,Mark Eitzel,0,0.564,0.429,0.643,0.753,139.984,0.0256,0,0.000277
5hfBCnbHMz4hknL2x4NYzs,songwriter,Leaving on a Jet Plane,John Denver,0,0.478,0.199,0.503,0.573,133.09,0.0339,1,0.0
4rhJaYSbAL89e0eYEv3AqS,songwriter,Sweet Blindness,Livingston Taylor,0,0.545,0.549,0.698,0.249,109.026,0.0308,1,0.0
13SAx9wQSE4vCGolSOskpu,songwriter,In The Sun,Joseph Arthur,0,0.282,0.631,0.511,0.507,110.952,0.0341,1,0.0409
6eceqMrRFKCnq7ksH2L7Wp,songwriter,Keep Me in Your Heart,Warren Zevon,0,0.244,0.393,0.427,0.832,177.429,0.0418,1,1.54e-06
1UDeGeTBw2GdbNKqFUzGyu,songwriter,"If You Want To Sing Out, Sing Out",Yusuf / Cat Stevens,0,0.872,0.285,0.687,0.82,132.265,0.0358,1,0.0192
5z3y1q45lS6A7DZkImXhzr,songwriter,A touch of kindness,Elliott Murphy,38,0.519,0.494,0.608,0.188,86.834,0.0281,1,1.81e-06
0WnswIrvQzYuKsUe1u2Xnr,songwriter,Go Where The Love Is,Various Artists,25,0.826,0.437,0.748,0.414,158.118,0.0656,1,0.000405
6reF60Z1fDFvCpIVLlGupg,songwriter,Wooden Ships,"Crosby, Stills, Nash & Young",40,0.562,0.28,0.339,0.751,158.106,0.0332,0,0.137
5kfz5F8TfsFs05MBMqkcOz,songwriter,Mr. Jones,Counting Crows,40,0.696,0.838,0.574,0.187,141.64,0.0384,1,5.35e-06
2JnQvMvZyV8c2fiLMKHZ80,songwriter,Red River,Tom Petty and the Heartbreakers,36,0.551,0.728,0.596,0.0811,114.945,0.0278,0,1.53e-06
5BnKesHo3pfSkEoYayhE7Z,songwriter,Don't Let Me Be Misunderstood,Yusuf / Cat Stevens,0,0.227,0.328,0.343,0.829,84.177,0.028,0,0.00244
219wVEbhdRtoDS52jgtf1e,songwriter,Grace for Saints and Ramblers,Iron & Wine,24,0.972,0.749,0.627,0.0581,146.171,0.0279,1,0.000372
6vyFhuIRV89OtAbd39HwcB,songwriter,Moonshine (Live),Various Artists,0,0.771,0.822,0.58,0.402,97.051,0.043,0,9.6e-06
471YZNMFBEhj5jjKHTZmWl,songwriter,Late Again - Remastered,Stealers Wheel,15,0.214,0.281,0.578,0.178,118.91,0.0298,1,0.00281
4TIZrHkVMOnEb0L3Vj8zUc,songwriter,The Boys Of Summer,Don Henley,37,0.859,0.776,0.516,0.399,177.399,0.0412,1,0.00128
6F87GJrv900kkgqAdsENR3,songwriter,Mystic Highway,John Fogerty,1,0.718,0.875,0.254,0.0119,184.753,0.0369,1,0.000731
6S8ZXzeXsfCj8qi9179McI,songwriter,As I Lay Me Down,Sophie B. Hawkins,56,0.668,0.737,0.519,0.645,82.999,0.0437,1,1.77e-06
